ID_MUNICIPI,CITY,POSTAL,PROVINCE
764,San Bartolomé de Pinares,052011,Ávila
765,San Esteban de los Patos,052063,Ávila
766,San Esteban de Zapardiel,052085,Ávila
767,San Esteban del Valle,052079,Ávila
768,San García de Ingelmos,052098,Ávila
769,San Juan de Gredos,059014,Ávila
770,San Juan de la Encinilla,052102,Ávila
771,San Juan de la Nava,052119,Ávila
772,San Juan del Molinillo,052124,Ávila
773,San Juan del Olmo,052130,Ávila
774,San Lorenzo de Tormes,052145,Ávila
775,San Martín de la Vega del Alberche,052158,Ávila
776,San Martín del Pimpollar,052161,Ávila
777,San Miguel de Corneja,052177,Ávila
778,San Miguel de Serrezuela,052183,Ávila
779,San Pascual,052196,Ávila
780,San Pedro del Arroyo,052200,Ávila
781,San Vicente de Arévalo,052315,Ávila
782,Sanchidrián,052047,Ávila
783,Sanchorreja,052050,Ávila
784,Santa Cruz de Pinares,052222,Ávila
785,Santa Cruz del Valle,052217,Ávila
786,Santa María de los Caballeros,052269,Ávila
787,Santa María del Arroyo,052243,Ávila
788,Santa María del Berrocal,052256,Ávila
789,Santa María del Cubillo,059029,Ávila
790,Santa María del Tiétar,052275,Ávila
791,Santiago del Collado,052281,Ávila
792,Santiago del Tormes,059040,Ávila
793,Santo Domingo de las Posadas,052294,Ávila
794,Santo Tomé de Zabarcos,052308,Ávila
795,Serrada (La),052320,Ávila
796,Serranillos,052336,Ávila
797,Sigeres,052341,Ávila
798,Sinlabajos,052354,Ávila
799,Solana de Ávila,052367,Ávila
800,Solana de Rioalmar,052373,Ávila
801,Solosancho,052389,Ávila
802,Sotalbo,052392,Ávila
803,Sotillo de la Adrada,052406,Ávila
804,Tiemblo (El),052413,Ávila
805,Tiñosillos,052428,Ávila
806,Tolbaños,052434,Ávila
807,Tormellas,052449,Ávila
808,Tornadizos de Ávila,052452,Ávila
809,Torre (La),052471,Ávila
810,Tórtoles,052465,Ávila
811,Umbrías,052490,Ávila
812,Vadillo de la Sierra,052510,Ávila
813,Valdecasa,052525,Ávila
814,Vega de Santa María,052531,Ávila
815,Velayos,052546,Ávila
816,Villaflor,052562,Ávila
817,Villafranca de la Sierra,052578,Ávila
818,Villanueva de Ávila,059053,Ávila
819,Villanueva de Gómez,052584,Ávila
820,Villanueva del Aceral,052597,Ávila
821,Villanueva del Campillo,052601,Ávila
822,Villar de Corneja,052618,Ávila
823,Villarejo del Valle,052623,Ávila
824,Villatoro,052639,Ávila
825,Viñegra de Moraña,052644,Ávila
826,Vita,052657,Ávila
827,Zapardiel de la Cañada,052660,Ávila
828,Zapardiel de la Ribera,052676,Ávila
829,Acedera,060016,Badajoz
830,Aceuchal,060021,Badajoz
831,Ahillones,060037,Badajoz
832,Alange,060042,Badajoz
833,Albuera (La),060055,Badajoz
834,Alburquerque,060068,Badajoz
835,Alconchel,060074,Badajoz
836,Alconera,060080,Badajoz
837,Aljucén,060093,Badajoz
838,Almendral,060107,Badajoz
839,Almendralejo,060114,Badajoz
840,Arroyo de San Serván,060129,Badajoz
841,Atalaya,060135,Badajoz
842,Azuaga,060140,Badajoz
843,Badajoz,060153,Badajoz
844,Barcarrota,060166,Badajoz
845,Baterno,060172,Badajoz
846,Benquerencia de la Serena,060188,Badajoz
847,Berlanga,060191,Badajoz
848,Bienvenida,060205,Badajoz
849,Bodonal de la Sierra,060212,Badajoz
850,Burguillos del Cerro,060227,Badajoz
851,Cabeza del Buey,060233,Badajoz
852,Cabeza la Vaca,060248,Badajoz
853,Calamonte,060251,Badajoz
854,Calera de León,060264,Badajoz
855,Calzadilla de los Barros,060270,Badajoz
856,Campanario,060286,Badajoz
857,Campillo de Llerena,060299,Badajoz
858,Capilla,060303,Badajoz
859,Carmonita,060310,Badajoz
860,Carrascalejo (El),060325,Badajoz
861,Casas de Don Pedro,060331,Badajoz
862,Casas de Reina,060346,Badajoz
863,Castilblanco,060359,Badajoz
864,Castuera,060362,Badajoz
865,Cheles,060423,Badajoz
866,Codosera (La),060378,Badajoz
867,Cordobilla de Lácara,060384,Badajoz
868,Coronada (La),060397,Badajoz
869,Corte de Peleas,060401,Badajoz
870,Cristina,060418,Badajoz
871,Don Álvaro,060439,Badajoz
872,Don Benito,060444,Badajoz
873,Entrín Bajo,060457,Badajoz
874,Esparragalejo,060460,Badajoz
875,Esparragosa de la Serena,060476,Badajoz
876,Esparragosa de Lares,060482,Badajoz
877,Feria,060495,Badajoz
878,Fregenal de la Sierra,060508,Badajoz
879,Fuenlabrada de los Montes,060515,Badajoz
880,Fuente de Cantos,060520,Badajoz
881,Fuente del Arco,060536,Badajoz
882,Fuente del Maestre,060541,Badajoz
883,Fuentes de León,060554,Badajoz
884,Garbayuela,060567,Badajoz
885,Garlitos,060573,Badajoz
886,Garrovilla (La),060589,Badajoz
887,Granja de Torrehermosa,060592,Badajoz
888,Guareña,060606,Badajoz
889,Haba (La),060613,Badajoz
890,Helechosa de los Montes,060628,Badajoz
891,Herrera del Duque,060634,Badajoz
892,Higuera de la Serena,060649,Badajoz
893,Higuera de Llerena,060652,Badajoz
894,Higuera de Vargas,060665,Badajoz
895,Higuera la Real,060671,Badajoz
896,Hinojosa del Valle,060687,Badajoz
897,Hornachos,060690,Badajoz
898,Jerez de los Caballeros,060704,Badajoz
899,Lapa (La),060711,Badajoz
900,Llera,060732,Badajoz
901,Llerena,060747,Badajoz
902,Lobón,060726,Badajoz
903,Magacela,060750,Badajoz
904,Maguilla,060763,Badajoz
905,Malcocinado,060779,Badajoz
906,Malpartida de la Serena,060785,Badajoz
907,Manchita,060798,Badajoz
908,Medellín,060802,Badajoz
909,Medina de las Torres,060819,Badajoz
910,Mengabril,060824,Badajoz
911,Mérida,060830,Badajoz
912,Mirandilla,060845,Badajoz
913,Monesterio,060858,Badajoz
914,Montemolín,060861,Badajoz
915,Monterrubio de la Serena,060877,Badajoz
916,Montijo,060883,Badajoz
917,Morera (La),060896,Badajoz
918,Nava de Santiago (La),060900,Badajoz
919,Navalvillar de Pela,060917,Badajoz
920,Nogales,060922,Badajoz
921,Oliva de la Frontera,060938,Badajoz
922,Oliva de Mérida,060943,Badajoz
923,Olivenza,060956,Badajoz
924,Orellana de la Sierra,060969,Badajoz
925,Orellana la Vieja,060975,Badajoz
926,Palomas,060981,Badajoz
927,Parra (La),060994,Badajoz
928,Peñalsordo,061008,Badajoz
929,Peraleda del Zaucejo,061015,Badajoz
930,Puebla de Alcocer,061020,Badajoz
931,Puebla de la Calzada,061036,Badajoz
932,Puebla de la Reina,061041,Badajoz
933,Puebla de Obando,061073,Badajoz
934,Puebla de Sancho Pérez,061089,Badajoz
935,Puebla del Maestre,061054,Badajoz
936,Puebla del Prior,061067,Badajoz
937,Pueblonuevo del Guadiana,069022,Badajoz
938,Quintana de la Serena,061092,Badajoz
939,Reina,061106,Badajoz
940,Rena,061113,Badajoz
941,Retamal de Llerena,061128,Badajoz
942,Ribera del Fresno,061134,Badajoz
943,Risco,061149,Badajoz
944,Roca de la Sierra (La),061152,Badajoz
945,Salvaleón,061165,Badajoz
946,Salvatierra de los Barros,061171,Badajoz
947,San Pedro de Mérida,061190,Badajoz
948,San Vicente de Alcántara,061232,Badajoz
949,Sancti-Spíritus,061187,Badajoz
950,Santa Amalia,061204,Badajoz
951,Santa Marta,061211,Badajoz
952,Santos de Maimona (Los),061226,Badajoz
953,Segura de León,061247,Badajoz
954,Siruela,061250,Badajoz
955,Solana de los Barros,061263,Badajoz
956,Talarrubias,061279,Badajoz
957,Talavera la Real,061285,Badajoz
958,Táliga,061298,Badajoz
959,Tamurejo,061302,Badajoz
960,Torre de Miguel Sesmero,061319,Badajoz
961,Torremayor,061324,Badajoz
962,Torremejía,061330,Badajoz
963,Trasierra,061345,Badajoz
964,Trujillanos,061358,Badajoz
965,Usagre,061361,Badajoz
966,Valdecaballeros,061377,Badajoz
967,Valdelacalzada,069017,Badajoz
968,Valdetorres,061383,Badajoz
969,Valencia de las Torres,061396,Badajoz
970,Valencia del Mombuey,061400,Badajoz
971,Valencia del Ventoso,061417,Badajoz
972,Valle de la Serena,061469,Badajoz
973,Valle de Matamoros,061475,Badajoz
974,Valle de Santa Ana,061481,Badajoz
975,Valverde de Burguillos,061422,Badajoz
976,Valverde de Leganés,061438,Badajoz
977,Valverde de Llerena,061443,Badajoz
978,Valverde de Mérida,061456,Badajoz
979,Villafranca de los Barros,061494,Badajoz
980,Villagarcía de la Torre,061507,Badajoz
981,Villagonzalo,061514,Badajoz
982,Villalba de los Barros,061529,Badajoz
983,Villanueva de la Serena,061535,Badajoz
984,Villanueva del Fresno,061540,Badajoz
985,Villar de Rena,061566,Badajoz
986,Villar del Rey,061553,Badajoz
987,Villarta de los Montes,061572,Badajoz
988,Zafra,061588,Badajoz
989,Zahínos,061591,Badajoz
990,Zalamea de la Serena,061605,Badajoz
991,Zarza (La),061627,Badajoz
992,Zarza-Capilla,061612,Badajoz
993,Alaior,070027,Balears (Illes)
994,Alaró,070012,Balears (Illes)
995,Alcúdia,070033,Balears (Illes)
996,Algaida,070048,Balears (Illes)
997,Andratx,070051,Balears (Illes)
998,Ariany,079013,Balears (Illes)
999,Artà,070064,Balears (Illes)
1000,Banyalbufar,070070,Balears (Illes)
1001,Binissalem,070086,Balears (Illes)
1002,Búger,070099,Balears (Illes)
1003,Bunyola,070103,Balears (Illes)
1004,Calvià,070110,Balears (Illes)
1005,Campanet,070125,Balears (Illes)
1006,Campos,070131,Balears (Illes)
1007,Capdepera,070146,Balears (Illes)
1008,Castell (Es),070645,Balears (Illes)
1009,Ciutadella de Menorca,070159,Balears (Illes)
1010,Consell,070162,Balears (Illes)
1011,Costitx,070178,Balears (Illes)
1012,Deyá,070184,Balears (Illes)
1013,Eivissa,070260,Balears (Illes)
1014,Escorca,070197,Balears (Illes)
1015,Esporles,070201,Balears (Illes)
1016,Estellencs,070218,Balears (Illes)
1017,Felanitx,070223,Balears (Illes)
1018,Ferreries,070239,Balears (Illes)
1019,Formentera,070244,Balears (Illes)
1020,Fornalutx,070257,Balears (Illes)
1021,Inca,070276,Balears (Illes)
1022,Lloret de Vistalegre,070282,Balears (Illes)
1023,Lloseta,070295,Balears (Illes)
1024,Llubí,070309,Balears (Illes)
1025,Llucmajor,070316,Balears (Illes)
1026,Manacor,070337,Balears (Illes)
1027,Mancor de la Vall,070342,Balears (Illes)
1028,Maó,070321,Balears (Illes)
1029,Maria de la Salut,070355,Balears (Illes)
1030,Marratxí,070368,Balears (Illes)
1031,Mercadal (Es),070374,Balears (Illes)
1032,Migjorn Gran (Es),079028,Balears (Illes)
1033,Montuïri,070380,Balears (Illes)
1034,Muro,070393,Balears (Illes)
1035,Palma,070407,Balears (Illes)
1036,Petra,070414,Balears (Illes)
1037,Pobla (Sa),070440,Balears (Illes)
1038,Pollença,070429,Balears (Illes)
1039,Porreres,070435,Balears (Illes)
1040,Puigpunyent,070453,Balears (Illes)
1041,Salines (Ses),070598,Balears (Illes)
1042,Sant Antoni de Portmany,070466,Balears (Illes)
1043,Sant Joan,070491,Balears (Illes)
1044,Sant Joan de Labritja,070504,Balears (Illes)
1045,Sant Josep de sa Talaia,070488,Balears (Illes)
1046,Sant Llorenç des Cardassar,070511,Balears (Illes)
1047,Sant Lluís,070526,Balears (Illes)
1048,Santa Eugènia,070532,Balears (Illes)
1049,Santa Eulalia del Río,070547,Balears (Illes)
1050,Santa Margalida,070550,Balears (Illes)
1051,Santa María del Camí,070563,Balears (Illes)
1052,Santanyí,070579,Balears (Illes)
1053,Selva,070585,Balears (Illes)
1054,Sencelles,070472,Balears (Illes)
1055,Sineu,070602,Balears (Illes)
1056,Sóller,070619,Balears (Illes)
1057,Son Servera,070624,Balears (Illes)
1058,Valldemossa,070630,Balears (Illes)
1059,Vilafranca de Bonany,070658,Balears (Illes)
1060,Abrera,080018,Barcelona
1061,Aguilar de Segarra,080023,Barcelona
1062,Aiguafreda,080142,Barcelona
1063,Alella,080039,Barcelona
1064,Alpens,080044,Barcelona
1065,Ametlla del Vallès (L'),080057,Barcelona
1066,Arenys de Mar,080060,Barcelona
1067,Arenys de Munt,080076,Barcelona
1068,Argençola,080082,Barcelona
1069,Argentona,080095,Barcelona
1070,Artés,080109,Barcelona
1071,Avià,080116,Barcelona
1072,Avinyó,080121,Barcelona
1073,Avinyonet del Penedès,080137,Barcelona
1074,Badalona,080155,Barcelona
1075,Badia del Vallès,089045,Barcelona
1076,Bagà,080168,Barcelona
1077,Balenyà,080174,Barcelona
1078,Balsareny,080180,Barcelona
1079,Barberà del Vallès,082520,Barcelona
1080,Barcelona,080193,Barcelona
1081,Begues,080207,Barcelona
1082,Bellprat,080214,Barcelona
1083,Berga,080229,Barcelona
1084,Bigues i Riells,080235,Barcelona
1085,Borredà,080240,Barcelona
1086,Bruc (El),080253,Barcelona
1087,Brull (El),080266,Barcelona
1088,Cabanyes (Les),080272,Barcelona
1089,Cabrera d'Anoia,080288,Barcelona
1090,Cabrera de Mar,080291,Barcelona
1091,Cabrils,080305,Barcelona
1092,Calaf,080312,Barcelona
1093,Calders,080348,Barcelona
1094,Caldes de Montbui,080333,Barcelona
1095,Caldes d'Estrac,080327,Barcelona
1096,Calella,080351,Barcelona
1097,Calldetenes,080370,Barcelona
1098,Callús,080386,Barcelona
1099,Calonge de Segarra,080364,Barcelona
1100,Campins,080399,Barcelona
1101,Canet de Mar,080403,Barcelona
1102,Canovelles,080410,Barcelona
1103,Cànoves i Samalús,080425,Barcelona
1104,Canyelles,080431,Barcelona
1105,Capellades,080446,Barcelona
1106,Capolat,080459,Barcelona
1107,Cardedeu,080462,Barcelona
1108,Cardona,080478,Barcelona
1109,Carme,080484,Barcelona
1110,Casserres,080497,Barcelona
1111,Castell de l'Areny,080575,Barcelona
1112,Castellar de n'Hug,080522,Barcelona
1113,Castellar del Riu,080500,Barcelona
1114,Castellar del Vallès,080517,Barcelona
1115,Castellbell i el Vilar,080538,Barcelona
1116,Castellbisbal,080543,Barcelona
1117,Castellcir,080556,Barcelona
1118,Castelldefels,080569,Barcelona
1119,Castellet i la Gornal,080581,Barcelona
1120,Castellfollit de Riubregós,080608,Barcelona
1121,Castellfollit del Boix,080594,Barcelona
1122,Castellgalí,080615,Barcelona
1123,Castellnou de Bages,080620,Barcelona
1124,Castellolí,080636,Barcelona
1125,Castellterçol,080641,Barcelona
1126,Castellví de la Marca,080654,Barcelona
1127,Castellví de Rosanes,080667,Barcelona
1128,Centelles,080673,Barcelona
1129,Cercs,082687,Barcelona
1130,Cerdanyola del Vallès,082665,Barcelona
1131,Cervelló,080689,Barcelona
1132,Collbató,080692,Barcelona
1133,Collsuspina,080706,Barcelona
1134,Copons,080713,Barcelona
1135,Corbera de Llobregat,080728,Barcelona
1136,Cornellà de Llobregat,080734,Barcelona
1137,Cubelles,080749,Barcelona
1138,Dosrius,080752,Barcelona
1139,Esparreguera,080765,Barcelona
1140,Esplugues de Llobregat,080771,Barcelona
1141,Espunyola (L'),080787,Barcelona
1142,Estany (L'),080790,Barcelona
1143,Figaró-Montmany,081347,Barcelona
1144,Fígols,080804,Barcelona
1145,Fogars de la Selva,080826,Barcelona
1146,Fogars de Montclús,080811,Barcelona
1147,Folgueroles,080832,Barcelona
1148,Fonollosa,080847,Barcelona
1149,Font-rubí,080850,Barcelona
1150,Franqueses del Vallès (Les),080863,Barcelona
1151,Gaià,080902,Barcelona
1152,Gallifa,080879,Barcelona
1153,Garriga (La),080885,Barcelona
1154,Gavà,080898,Barcelona
1155,Gelida,080919,Barcelona
1156,Gironella,080924,Barcelona
1157,Gisclareny,080930,Barcelona
1158,Granada (La),080945,Barcelona
1159,Granera,080958,Barcelona
1160,Granollers,080961,Barcelona
1161,Gualba,080977,Barcelona
1162,Guardiola de Berguedà,080996,Barcelona
1163,Gurb,081000,Barcelona
1164,Hospitalet de Llobregat (L'),081017,Barcelona
1165,Hostalets de Pierola (Els),081629,Barcelona
1166,Igualada,081022,Barcelona
1167,Jorba,081038,Barcelona
1168,Llacuna (La),081043,Barcelona
1169,Llagosta (La),081056,Barcelona
1170,Lliçà d'Amunt,081075,Barcelona
1171,Lliçà de Vall,081081,Barcelona
1172,Llinars del Vallès,081069,Barcelona
1173,Lluçà,081094,Barcelona
1174,Malgrat de Mar,081108,Barcelona
1175,Malla,081115,Barcelona
1176,Manlleu,081120,Barcelona
1177,Manresa,081136,Barcelona
1178,Marganell,082423,Barcelona
1179,Martorell,081141,Barcelona
1180,Martorelles,081154,Barcelona
1181,Masies de Roda (Les),081167,Barcelona
1182,Masies de Voltregà (Les),081173,Barcelona
1183,Masnou (El),081189,Barcelona
1184,Masquefa,081192,Barcelona
1185,Matadepera,081206,Barcelona
1186,Mataró,081213,Barcelona
1187,Mediona,081228,Barcelona
1188,Moià,081385,Barcelona
1189,Molins de Rei,081234,Barcelona
1190,Mollet del Vallès,081249,Barcelona
1191,Monistrol de Calders,081287,Barcelona
1192,Monistrol de Montserrat,081271,Barcelona
1193,Montcada i Reixac,081252,Barcelona
1194,Montclar,081304,Barcelona
1195,Montesquiu,081311,Barcelona
1196,Montgat,081265,Barcelona
1197,Montmajor,081326,Barcelona
1198,Montmaneu,081332,Barcelona
1199,Montmeló,081350,Barcelona
1200,Montornès del Vallès,081363,Barcelona
1201,Montseny,081379,Barcelona
1202,Muntanyola,081290,Barcelona
1203,Mura,081398,Barcelona
1204,Navarcles,081402,Barcelona
1205,Navàs,081419,Barcelona
1206,Nou de Berguedà (La),081424,Barcelona
1207,Òdena,081430,Barcelona
1208,Olèrdola,081458,Barcelona
1209,Olesa de Bonesvalls,081461,Barcelona
1210,Olesa de Montserrat,081477,Barcelona
1211,Olivella,081483,Barcelona
1212,Olost,081496,Barcelona
1213,Olvan,081445,Barcelona
1214,Orís,081509,Barcelona
1215,Oristà,081516,Barcelona
1216,Orpí,081521,Barcelona
1217,Òrrius,081537,Barcelona
1218,Pacs del Penedès,081542,Barcelona
1219,Palafolls,081555,Barcelona
1220,Palau-solità i Plegamans,081568,Barcelona
1221,Pallejà,081574,Barcelona
1222,Palma de Cervelló (La),089058,Barcelona
1223,Papiol (El),081580,Barcelona
1224,Parets del Vallès,081593,Barcelona
1225,Perafita,081607,Barcelona
1226,Piera,081614,Barcelona
1227,Pineda de Mar,081635,Barcelona
1228,Pla del Penedès (El),081640,Barcelona
1229,Pobla de Claramunt (La),081653,Barcelona
1230,Pobla de Lillet (La),081666,Barcelona
1231,Polinyà,081672,Barcelona
1232,Pont de Vilomara i Rocafort (El),081825,Barcelona
1233,Pontons,081688,Barcelona
1234,Prat de Llobregat (El),081691,Barcelona
1235,Prats de Lluçanès,081712,Barcelona
1236,Prats de Rei (Els),081705,Barcelona
1237,Premià de Dalt,082303,Barcelona
1238,Premià de Mar,081727,Barcelona
1239,Puigdàlber,081748,Barcelona
1240,Puig-reig,081751,Barcelona
1241,Pujalt,081764,Barcelona
1242,Quar (La),081770,Barcelona
1243,Rajadell,081786,Barcelona
1244,Rellinars,081799,Barcelona
1245,Ripollet,081803,Barcelona
1246,Roca del Vallès (La),081810,Barcelona
1247,Roda de Ter,081831,Barcelona
1248,Rubí,081846,Barcelona
1249,Rubió,081859,Barcelona
1250,Rupit i Pruit,089019,Barcelona
1251,Sabadell,081878,Barcelona
1252,Sagàs,081884,Barcelona
1253,Saldes,081901,Barcelona
1254,Sallent,081918,Barcelona
1255,Sant Adrià de Besòs,081944,Barcelona
1256,Sant Agustí de Lluçanès,081957,Barcelona
1257,Sant Andreu de la Barca,081960,Barcelona
1258,Sant Andreu de Llavaneres,081976,Barcelona
1259,Sant Antoni de Vilamajor,081982,Barcelona
1260,Sant Bartomeu del Grau,081995,Barcelona
1261,Sant Boi de Llobregat,082009,Barcelona
1262,Sant Boi de Lluçanès,082016,Barcelona
1263,Sant Cebrià de Vallalta,082037,Barcelona
1264,Sant Celoni,082021,Barcelona
1265,Sant Climent de Llobregat,082042,Barcelona
1266,Sant Cugat del Vallès,082055,Barcelona
1267,Sant Cugat Sesgarrigues,082068,Barcelona
1268,Sant Esteve de Palautordera,082074,Barcelona
1269,Sant Esteve Sesrovires,082080,Barcelona
1270,Sant Feliu de Codines,082107,Barcelona
1271,Sant Feliu de Llobregat,082114,Barcelona
1272,Sant Feliu Sasserra,082129,Barcelona
1273,Sant Fost de Campsentelles,082093,Barcelona
1274,Sant Fruitós de Bages,082135,Barcelona
1275,Sant Hipòlit de Voltregà,082153,Barcelona
1276,Sant Iscle de Vallalta,081939,Barcelona
1277,Sant Jaume de Frontanyà,082166,Barcelona
1278,Sant Joan de Vilatorrada,082188,Barcelona
1279,Sant Joan Despí,082172,Barcelona
1280,Sant Julià de Cerdanyola,089030,Barcelona
1281,Sant Julià de Vilatorta,082205,Barcelona
1282,Sant Just Desvern,082212,Barcelona
1283,Sant Llorenç d'Hortons,082227,Barcelona
1284,Sant Llorenç Savall,082233,Barcelona
1285,Sant Martí d'Albars,082251,Barcelona
1286,Sant Martí de Centelles,082248,Barcelona
1287,Sant Martí de Tous,082264,Barcelona
1288,Sant Martí Sarroca,082270,Barcelona
1289,Sant Martí Sesgueioles,082286,Barcelona
1290,Sant Mateu de Bages,082299,Barcelona
1291,Sant Pere de Ribes,082310,Barcelona
1292,Sant Pere de Riudebitlles,082325,Barcelona
1293,Sant Pere de Torelló,082331,Barcelona
1294,Sant Pere de Vilamajor,082346,Barcelona
1295,Sant Pere Sallavinera,081897,Barcelona
1296,Sant Pol de Mar,082359,Barcelona
1297,Sant Quintí de Mediona,082362,Barcelona
1298,Sant Quirze de Besora,082378,Barcelona
1299,Sant Quirze del Vallès,082384,Barcelona
1300,Sant Quirze Safaja,082397,Barcelona
1301,Sant Sadurní d'Anoia,082401,Barcelona
1302,Sant Sadurní d'Osormort,082418,Barcelona
1303,Sant Salvador de Guardiola,080983,Barcelona
1304,Sant Vicenç de Castellet,082628,Barcelona
1305,Sant Vicenç de Montalt,082649,Barcelona
